material_id,formula_pretty,band_gap,bulk_modulus,cbm,composition,density,density_atomic,dos_energy_down,dos_energy_up,e_electronic,e_ij_max,e_ionic,e_total,efermi,energy_above_hull,energy_per_atom,equilibrium_reaction_energy_per_atom,es_source_calc_id,formation_energy_per_atom,grain_boundaries,has_reconstructed,homogeneous_poisson,is_gap_direct,is_magnetic,is_metal,is_stable,n,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,ordering,shape_factor,shear_modulus,surface_anisotropy,symmetry,task_ids,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,universal_anisotropy,vbm,volume,weighted_surface_energy,weighted_surface_energy_EV_PER_ANG2,weighted_work_function
mp-17706,Zr5Ge3,0.0,,,Zr10 Ge6,7.049822348917964,19.84570846354118,,,,,,,5.54822283,0.0,-20.299078021875,-0.06555638459821722,,-0.8784664887500035,,,,False,False,True,True,,2,16,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mcm' number=193 point_group='6/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-921204), MPID(mp-940020), MPID(mp-2338853), MPID(mp-17706), MPID(mp-1813022), MPID(mp-2172166), MPID(mp-1432603), MPID(mp-2048624), MPID(mp-1546092), MPID(mp-1602794), MPID(mp-2020467), MPID(mp-940453), MPID(mp-1673300)]",False,0.0012604,0.0006302,3.969372025429005e-06,-20.299078021875,,,317.53133541665886,,,
mp-17720,Sr5Sn3,0.0,,,Sr10 Sn6,4.323145678725532,38.13339986886922,,,,,,,3.21560494,0.003021452500000521,-19.483209108125,,,-0.7373520218750009,,,,False,False,True,False,,2,16,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mcm' number=140 point_group='4/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-1688594), MPID(mp-2020464), MPID(mp-910712), MPID(mp-926978), MPID(mp-1610369), MPID(mp-926435), MPID(mp-17720), MPID(mp-1106016), MPID(mp-1885854), MPID(mp-1428625), MPID(mp-2172731), MPID(mp-2021378), MPID(mp-2437909)]",False,0.0014967,0.00074835,2.453066086991259e-06,-19.483209108125,,,610.1343979019075,,,
mp-17728,Ta3Ge,0.0,,,Ta12 Ge4,14.756149243235852,17.315402077911116,,,,,,,6.34340254,0.019328109062499266,-40.211547665625,,,-0.29967873612500284,,,,False,False,True,False,,2,16,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I-4' number=82 point_group='-4' symprec=0.1 version='2.0.2',"[MPID(mp-1434691), MPID(mp-1105553), MPID(mp-2020383), MPID(mp-2183419), MPID(mp-17728), MPID(mp-1924485), MPID(mp-990693), MPID(mp-1115907), MPID(mp-1602988), MPID(mp-1188865), MPID(mp-1545964), MPID(mp-1669035), MPID(mp-2612154), MPID(mp-2047746)]",False,4e-07,1e-07,1.443801298261041e-09,-40.211547665625,,,277.04643324657786,,,
mp-17739,Sr5Sb3,0.11430000000000007,,3.8426,Sr20 Sb12,4.475697135075124,37.2579911872968,,,,,,,3.73398926,0.001357225937500317,-3.6718275909375,,,-1.0656845696875,,,,False,False,False,False,,2,32,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='2.0.2',"[MPID(mp-17739), MPID(mp-1683257), MPID(mp-1543795), MPID(mp-1323574), MPID(mp-1845352), MPID(mp-2034526), MPID(mp-2035473), MPID(mp-996539)]",False,4.0,1.0,0.0033549849580355004,-20.2862950621875,,3.7283,1192.2557179934977,,,
mp-17751,Y5Ge3,0.0,,,Y10 Ge6,5.463951234305606,25.1654620459993,,,,,,,4.31714861,0.0,-18.827267784375,-0.08879991374999818,,-0.9292755918750011,,,,False,False,True,True,,2,16,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mcm' number=193 point_group='6/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-940192), MPID(mp-2183358), MPID(mp-1380880), MPID(mp-1545929), MPID(mp-17751), MPID(mp-1676806), MPID(mp-2024416), MPID(mp-1822224), MPID(mp-2027146), MPID(mp-925781), MPID(mp-2693229), MPID(mp-940628), MPID(mp-1603557)]",False,1.2589822,0.6294911,0.0031267610885177145,-18.827267784375,,,402.6473927359888,,,
mp-17757,Sr5Ge3,0.0,,,Sr10 Ge6,4.144935031473728,32.851746474890334,,,,,,,2.84394036,0.0052823724999999655,-15.303989155,,,-0.6359593937499994,,,,False,False,True,False,,2,16,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mcm' number=140 point_group='4/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-2170514), MPID(mp-1607259), MPID(mp-1674987), MPID(mp-1922751), MPID(mp-2020313), MPID(mp-1382154), MPID(mp-17757), MPID(mp-2686467), MPID(mp-924796), MPID(mp-925401), MPID(mp-909715), MPID(mp-2022267)]",False,0.1681461,0.08407305,0.0003198956639347157,-15.303989155,,,525.6279435982453,,,
mp-17783,Mg3Au,0.0,"{'voigt': 57.462, 'reuss': 57.453, 'vrh': 57.457}",,Mg18 Au6,5.661457342444322,19.789466809190692,,,,,,,4.15064284,0.0,-2.4339327816666647,-0.03153968729166268,,-0.3926097704166646,,,0.249,False,False,True,True,,2,24,0.0,0.0,NM,,"{'voigt': 35.288, 'reuss': 33.988, 'vrh': 34.638}",,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3cm' number=185 point_group='6mm' symprec=0.1 version='2.0.2',"[MPID(mp-2504368), MPID(mp-921543), MPID(mp-2598959), MPID(mp-2426323), MPID(mp-2426295), MPID(mp-1414304), MPID(mp-2598930), MPID(mp-2426220), MPID(mp-2426354), MPID(mp-2426195), MPID(mp-2504382), MPID(mp-2504403), MPID(mp-2425892), MPID(mp-1115910), MPID(mp-1545289), MPID(mp-920517), MPID(mp-1823430), MPID(mp-2021318), MPID(mp-2426170), MPID(mp-2426407), MPID(mp-2426424), MPID(mp-2426349), MPID(mp-2426401), MPID(mp-17783), MPID(mp-906945), MPID(mp-2425910), MPID(mp-2048182), MPID(mp-2426230), MPID(mp-2021242), MPID(mp-2426347), MPID(mp-2020019)]",False,1e-07,1.6666666666666667e-08,2.1054971853671008e-10,-16.203192015833334,0.191,,474.9472034205766,,,
mp-17813,ZrAu4,0.0,,,Zr4 Au16,16.130697796627388,18.099201470024248,,,,,,,5.57336135,0.0,-45.4938067165,-0.026195936500002404,,-0.4758802155000012,,,,False,False,True,True,,2,20,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='2.0.2',"[MPID(mp-1670680), MPID(mp-1637717), MPID(mp-933873), MPID(mp-943962), MPID(mp-2151334), MPID(mp-1428922), MPID(mp-1837735), MPID(mp-1546290), MPID(mp-2026525), MPID(mp-2028474), MPID(mp-17813), MPID(mp-1237682), MPID(mp-944625), MPID(mp-2600649)]",False,0.0,0.0,0.0,-45.4938067165,,,361.9840294004849,,,
mp-17910,Nb5Ge3,0.0,,,Nb10 Ge6,8.211623986654724,17.250516506648072,,,,,,,6.38180674,0.0623477225000002,-8.464581561875,,,-0.4176304662500012,,,,False,False,True,False,,2,16,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mcm' number=193 point_group='6/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-17910), MPID(mp-926781), MPID(mp-1417411), MPID(mp-1599050), MPID(mp-2176969), MPID(mp-1924913), MPID(mp-2435719), MPID(mp-926186), MPID(mp-910356), MPID(mp-1672723)]",False,0.0005456,0.0002728,1.9767524054632456e-06,-8.464581561875,,,276.00826410636915,,,
mp-18026,SrZn11,0.0,,,Sr2 Zn22,7.011865771056137,15.92838809069756,,,,,,,2.962872,0.011865761979167999,-9.625439233749999,,,-0.19524842333333345,,,,False,False,True,False,,2,24,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4_1/amd' number=141 point_group='4/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-2048269), MPID(mp-915596), MPID(mp-1675032), MPID(mp-2712058), MPID(mp-931261), MPID(mp-1612518), MPID(mp-1544812), MPID(mp-1429823), MPID(mp-18026), MPID(mp-2047699), MPID(mp-1837886), MPID(mp-932243), MPID(mp-2174352)]",False,0.0,0.0,0.0,-9.625439233749999,,,382.28131417674143,,,
mp-18032,Nb5Ga4,0.0,,,Nb10 Ga8,8.21440906822583,16.698089347104887,,,,,,,4.88931118,0.021052528412699445,-19.24466799388889,,,-0.4178372105555563,,,,False,False,True,False,,2,18,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mcm' number=193 point_group='6/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-929332), MPID(mp-18032), MPID(mp-2599015), MPID(mp-928939), MPID(mp-2024278), MPID(mp-2019035), MPID(mp-1604593), MPID(mp-1414923), MPID(mp-912442), MPID(mp-2183059), MPID(mp-1806881), MPID(mp-1669914), MPID(mp-1188250)]",False,1e-07,5e-08,3.3270606235669573e-10,-19.24466799388889,,,300.56560824788795,,,
mp-18063,SrSn3,0.0,,,Sr4 Sn12,6.165627339280709,29.877909021084044,,,,,,,6.36258674,0.027413276041663437,-22.729835205625,,,-0.38378210312500016,,,,False,False,True,False,,2,16,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R-3m' number=166 point_group='-3m' symprec=0.1 version='2.0.2',"[MPID(mp-2212143), MPID(mp-2151133), MPID(mp-18063), MPID(mp-2746454), MPID(mp-1428763), MPID(mp-929898), MPID(mp-2752871), MPID(mp-913436), MPID(mp-2686033), MPID(mp-1606448), MPID(mp-2021375), MPID(mp-930342), MPID(mp-1820536), MPID(mp-1708014)]",False,4e-07,1e-07,8.367386078576705e-10,-22.729835205625,,,478.0465443373447,,,
mp-18167,Ca3Cd2,0.0,"{'voigt': 28.129, 'reuss': 28.127, 'vrh': 28.128}",,Ca12 Cd8,3.6716649744635723,31.21085241435686,,,,,,,2.36967648,0.0,-1.8608556245000003,-0.00505841249999972,,-0.2734916204999994,,,0.268,False,False,True,True,,2,20,0.0,0.0,NM,,"{'voigt': 15.749, 'reuss': 15.078, 'vrh': 15.413}",,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4_2/mnm' number=136 point_group='4/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-2471038), MPID(mp-920676), MPID(mp-1182018), MPID(mp-1767184), MPID(mp-18167), MPID(mp-2719232), MPID(mp-1544687), MPID(mp-2609222), MPID(mp-2723324), MPID(mp-2719195), MPID(mp-1405968), MPID(mp-2471101), MPID(mp-2723466), MPID(mp-2719201), MPID(mp-2488827), MPID(mp-2470928), MPID(mp-2704689), MPID(mp-2163843), MPID(mp-1617645), MPID(mp-2471002), MPID(mp-1890736), MPID(mp-2021775), MPID(mp-2048377), MPID(mp-2723409), MPID(mp-921670), MPID(mp-2471090), MPID(mp-907168)]",True,1.1e-06,2.75e-07,1.762207557480879e-09,-12.574882156,0.223,,624.2170482871372,,,
mp-18192,Sr3Sn5,0.0,,,Sr6 Sn10,5.596220531180905,31.764792284883743,,,,,,,5.32002991,0.0,-21.7627808325,-0.032472289375000685,,-0.616793068749999,,,,False,False,True,True,,2,16,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Cmcm' number=63 point_group='mmm' symprec=0.1 version='2.0.2',"[MPID(mp-1436790), MPID(mp-1708592), MPID(mp-18192), MPID(mp-2025620), MPID(mp-932008), MPID(mp-1825191), MPID(mp-1543829), MPID(mp-2711513), MPID(mp-2050829), MPID(mp-1188801), MPID(mp-1606535), MPID(mp-940322), MPID(mp-2169201), MPID(mp-940754)]",False,1e-07,5e-08,1.9675872405985338e-10,-21.7627808325,,,508.2366765581399,,,
mp-18316,Mg2Pd,0.0,"{'voigt': 68.21, 'reuss': 68.21, 'vrh': 68.21}",,Mg16 Pd8,4.742601425078707,18.093682378177476,,,,,,,4.20239241,0.00432952222222216,-3.3212282675000004,,,-0.5076209874999998,,,0.322,False,False,True,False,,2,24,0.0,0.0,NM,,"{'voigt': 27.937, 'reuss': 27.157, 'vrh': 27.547}",,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fd-3m' number=227 point_group='m-3m' symprec=0.1 version='2.0.2',"[MPID(mp-1415204), MPID(mp-2424713), MPID(mp-2504353), MPID(mp-944008), MPID(mp-1823210), MPID(mp-2415832), MPID(mp-2426385), MPID(mp-2021300), MPID(mp-2424711), MPID(mp-2504327), MPID(mp-944675), MPID(mp-933958), MPID(mp-2426322), MPID(mp-2022112), MPID(mp-18316)]",False,5e-07,6.25e-08,1.1514147810210325e-09,-10.955476257083333,0.144,,434.24837707625943,,,
mp-18427,Nb2Al,0.0,"{'voigt': 160.03, 'reuss': 159.919, 'vrh': 159.974}",,Nb20 Al10,6.8271069171903545,17.252463855288287,,,,,,,5.91002105,0.0,-19.079221069000003,-0.1263042934444485,,-0.34580519233333384,,,0.279,False,False,True,True,,2,30,0.0,0.0,NM,,"{'voigt': 83.341, 'reuss': 82.385, 'vrh': 82.863}",,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4_2/mnm' number=136 point_group='4/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-1193117), MPID(mp-2374496), MPID(mp-1393904), MPID(mp-2374182), MPID(mp-2374295), MPID(mp-2020771), MPID(mp-18427), MPID(mp-2374435), MPID(mp-925835), MPID(mp-940675), MPID(mp-1260072), MPID(mp-940241), MPID(mp-1266601), MPID(mp-1544186), MPID(mp-2374175), MPID(mp-2374359), MPID(mp-2308453), MPID(mp-2374230), MPID(mp-1729995), MPID(mp-2374347), MPID(mp-2374276), MPID(mp-2374084), MPID(mp-1259436), MPID(mp-1626531), MPID(mp-2374298), MPID(mp-2374432), MPID(mp-1825355), MPID(mp-2020948), MPID(mp-2374119), MPID(mp-2153397)]",False,1.8e-06,1.8e-07,3.4777641328956373e-09,-19.079221069000003,0.059,,517.5739156586486,,,
mp-18567,CaZn11,0.0,,,Ca2 Zn22,6.772756053530911,15.519374887436676,,,,,,,3.07531772,0.0,-1.486862913333334,-0.0030930969086029325,,-0.16496461416666733,,,,False,False,True,True,,2,24,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4_1/amd' number=141 point_group='4/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-18567), MPID(mp-2429727), MPID(mp-1841985), MPID(mp-2019274), MPID(mp-990775), MPID(mp-1607047), MPID(mp-1382185), MPID(mp-2025582), MPID(mp-1190651), MPID(mp-1675582), MPID(mp-1546974), MPID(mp-1192049), MPID(mp-914182), MPID(mp-2170682), MPID(mp-930871)]",False,0.0,0.0,0.0,-8.945020836666666,,,372.4649972984802,,,
mp-18614,In3Rh,0.0,,,In12 Rh4,8.33944144768828,22.269414900999312,,,,,,,7.54279056,0.0,-23.3511827775,-0.13338113500000048,,-0.3831828349999995,,,,False,False,True,True,,2,16,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4_2/mnm' number=136 point_group='4/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-1106151), MPID(mp-911768), MPID(mp-2692854), MPID(mp-1676866), MPID(mp-2020789), MPID(mp-1604334), MPID(mp-1843159), MPID(mp-18614), MPID(mp-2182730), MPID(mp-927638), MPID(mp-1544928), MPID(mp-1382722), MPID(mp-2022954), MPID(mp-928477)]",False,1e-07,2.5e-08,2.8065398340212066e-10,-23.3511827775,,,356.310638415989,,,
mp-18654,Cr3Ga4,0.0,,,Cr9 Ga12,7.209872062285886,14.308471202623634,,,,,,,5.27845421,0.08692408904762061,-12.986807202380952,,,0.01192579333333502,,,,False,True,True,False,,2,21,2.0,4.0,FM,,,,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='C2/m' number=12 point_group='2/m' symprec=0.1 version='2.0.2',"[MPID(mp-2711311), MPID(mp-18654), MPID(mp-913136), MPID(mp-1426900), MPID(mp-1584508), MPID(mp-1711429), MPID(mp-930185), MPID(mp-2170101), MPID(mp-929853), MPID(mp-1811829)]",False,0.1167389,0.03891296666666667,0.00038851077514667873,-5.892099579523809,,,300.4778952550963,,,
mp-18695,Fe15Co,0.0,"{'voigt': 181.802, 'reuss': 181.802, 'vrh': 181.802}",,Fe15 Co1,7.930399610321035,11.733747733323076,,,,,,,5.2487865,0.0009856337500000478,-8.39590120625,,,-0.009417776874999007,,,0.299,False,True,True,False,,2,16,16.0,5.0,FM,,"{'voigt': 85.649, 'reuss': 82.973, 'vrh': 84.311}",,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='2.0.2',"[MPID(mp-1731307), MPID(mp-2473444), MPID(mp-2048710), MPID(mp-2702456), MPID(mp-2661096), MPID(mp-2702447), MPID(mp-994500), MPID(mp-991138), MPID(mp-993146), MPID(mp-18695), MPID(mp-2473550), MPID(mp-2048858), MPID(mp-2473261), MPID(mp-2473524), MPID(mp-1835902), MPID(mp-1442948)]",True,42.0670742,42.0670742,0.2240709615763484,-14.364712209375,0.161,,187.73996373316922,,,
mp-18707,Mg3Pt,0.0,"{'voigt': 69.598, 'reuss': 69.595, 'vrh': 69.596}",,Mg18 Pt6,5.935119911778635,18.745316687981163,,,,,,,4.54901517,0.0,-3.3023989183333335,-0.04558858708333391,,-0.5617630770833332,,,0.346,False,False,True,True,,2,24,0.0,0.0,NM,,"{'voigt': 24.804, 'reuss': 23.061, 'vrh': 23.933}",,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3cm' number=185 point_group='6mm' symprec=0.1 version='2.0.2',"[MPID(mp-2504311), MPID(mp-919439), MPID(mp-2048056), MPID(mp-2504265), MPID(mp-1115943), MPID(mp-2504278), MPID(mp-2426393), MPID(mp-2426174), MPID(mp-1413659), MPID(mp-2426233), MPID(mp-2426243), MPID(mp-2504276), MPID(mp-2426438), MPID(mp-2426397), MPID(mp-2426316), MPID(mp-1816400), MPID(mp-18707), MPID(mp-2426367), MPID(mp-2598972), MPID(mp-2426253), MPID(mp-2598981), MPID(mp-2426369), MPID(mp-905125), MPID(mp-918438), MPID(mp-2426329), MPID(mp-2021372), MPID(mp-1545550), MPID(mp-2426446), MPID(mp-2598973)]",False,2e-07,3.3333333333333334e-08,4.4455548401998315e-10,-16.6171210075,0.378,,449.8876005115479,,,
mp-18712,Mg3Pd,0.0,"{'voigt': 48.612, 'reuss': 104.357, 'vrh': 76.484}",,Mg18 Pd6,3.885391569922302,19.161052891939672,,,,,,,3.94536694,0.0,-2.9165544904166665,-0.00447547510416646,,-0.39873152666666584,,,0.348,False,False,True,True,,2,24,0.0,0.0,NM,,"{'voigt': 13.917, 'reuss': 37.98, 'vrh': 25.948}",,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3cm' number=185 point_group='6mm' symprec=0.1 version='2.0.2',"[MPID(mp-2422382), MPID(mp-2415775), MPID(mp-2415781), MPID(mp-2420543), MPID(mp-2422644), MPID(mp-2416065), MPID(mp-1822700), MPID(mp-2416576), MPID(mp-2416549), MPID(mp-2416498), MPID(mp-2503674), MPID(mp-2416063), MPID(mp-2416064), MPID(mp-18712), MPID(mp-2416107), MPID(mp-2416599), MPID(mp-930752), MPID(mp-2416093), MPID(mp-914020), MPID(mp-2415789), MPID(mp-2026250), MPID(mp-2416481), MPID(mp-2049262), MPID(mp-2416470), MPID(mp-2420579), MPID(mp-1544807), MPID(mp-2416580), MPID(mp-2503701), MPID(mp-2416081), MPID(mp-977711), MPID(mp-1431099), MPID(mp-2415889), MPID(mp-2416501), MPID(mp-2416514), MPID(mp-1115945), MPID(mp-2416531), MPID(mp-2422705), MPID(mp-2415956), MPID(mp-2415942)]",False,0.0,0.0,0.0,-9.273809275833333,-3.702,,459.8652694065521,,,
mp-19713,Sc3In,0.0,,,Sc6 In2,4.464641710458214,23.216472109596307,,,,,,,5.18435098,0.0,-14.57056251,-0.024241317499999582,,-0.37704939874999965,,,,False,True,True,True,,2,8,6.0,1.0,FM,,,,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-2342277), MPID(mp-2280960), MPID(mp-2049571), MPID(mp-923878), MPID(mp-1698690), MPID(mp-2283750), MPID(mp-1883013), MPID(mp-2283258), MPID(mp-1537721), MPID(mp-19713), MPID(mp-1416966), MPID(mp-908953), MPID(mp-2190381), MPID(mp-2050705), MPID(mp-924543), MPID(mp-1079087), MPID(mp-1591808)]",False,3.790031,1.8950155,0.02040593733464691,-14.57056251,,,185.73177687677045,,,
mp-19724,Cu3Ge,0.0,"{'voigt': 123.712, 'reuss': 123.58, 'vrh': 123.646}",,Cu6 Ge2,8.859058014649202,12.337186517274045,,,,,,,7.91035795,0.01263984624999992,-11.59045154875,,,0.01263984624999992,,,0.341,False,False,True,False,,2,8,0.0,0.0,NM,,"{'voigt': 44.259, 'reuss': 43.854, 'vrh': 44.057}",,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pmmn' number=59 point_group='mmm' symprec=0.1 version='2.0.2',"[MPID(mp-2669290), MPID(mp-1536121), MPID(mp-2669182), MPID(mp-2669119), MPID(mp-2707287), MPID(mp-1476182), MPID(mp-2707318), MPID(mp-2021327), MPID(mp-2184602), MPID(mp-2707315), MPID(mp-2669158), MPID(mp-2669349), MPID(mp-912272), MPID(mp-2669423), MPID(mp-2048544), MPID(mp-19724), MPID(mp-2669342), MPID(mp-1796859), MPID(mp-2669319), MPID(mp-2669252), MPID(mp-928318), MPID(mp-2669156), MPID(mp-2448866), MPID(mp-2669302), MPID(mp-928827), MPID(mp-2655678), MPID(mp-1703974), MPID(mp-1590964), MPID(mp-2707291), MPID(mp-2669426), MPID(mp-2669390), MPID(mp-2669216)]",False,0.0,0.0,0.0,-11.59045154875,0.047,,98.69749213819236,,,
mp-19744,InSb,0.0,,,In1 Sb1,6.693284650676841,29.346354727224185,,,,,,,6.52282563,0.1963277649999995,-24.184146965,,,-0.041693909999999335,,,,False,False,True,False,,2,2,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pmm2' number=25 point_group='mm2' symprec=0.1 version='2.0.2',"[MPID(mp-1588183), MPID(mp-1115972), MPID(mp-907916), MPID(mp-1783602), MPID(mp-19744), MPID(mp-2601290), MPID(mp-1440087), MPID(mp-923222), MPID(mp-1686569), MPID(mp-2186649), MPID(mp-922452), MPID(mp-1922225)]",False,0.01621,0.01621,0.0002761842169269872,-3.357115725,,,58.69270945444837,,,
mp-19856,SnPt,0.0,"{'voigt': 128.544, 'reuss': 126.192, 'vrh': 127.368}",,Sn2 Pt2,12.797017905723244,20.358930483001124,,,,,,,8.36231954,0.0,-38.7347391175,-0.13103999321428716,,-0.617788777499996,,,0.342,False,False,True,True,,2,4,0.0,0.0,NM,,"{'voigt': 49.994, 'reuss': 39.701, 'vrh': 44.847}",,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-2620658), MPID(mp-930057), MPID(mp-1439071), MPID(mp-2617250), MPID(mp-1063815), MPID(mp-19856), MPID(mp-2620497), MPID(mp-2620667), MPID(mp-1782118), MPID(mp-2620613), MPID(mp-1957390), MPID(mp-2620650), MPID(mp-2295375), MPID(mp-913787), MPID(mp-1063854), MPID(mp-2678086), MPID(mp-2192652), MPID(mp-1596855), MPID(mp-2447627), MPID(mp-2676260), MPID(mp-1063828), MPID(mp-2676368), MPID(mp-1537780), MPID(mp-1063839), MPID(mp-2676369), MPID(mp-2620728), MPID(mp-2298906), MPID(mp-2676171), MPID(mp-2620703), MPID(mp-2678072), MPID(mp-1688021), MPID(mp-2676287), MPID(mp-2620736), MPID(mp-2245130), MPID(mp-930580), MPID(mp-2676299), MPID(mp-2620528), MPID(mp-2620454), MPID(mp-1976587)]",False,0.0,0.0,0.0,-38.7347391175,1.315,,81.4357219320045,,,
mp-19870,GaFe3,0.0,"{'voigt': 169.4, 'reuss': 169.4, 'vrh': 169.4}",,Ga1 Fe3,8.182231448160092,12.037552969488985,,,,,,,5.36113067,0.0,-7.244857535,-0.05590190729166711,,-0.13531762187499918,,,0.352,False,True,True,True,,2,4,4.0,2.0,FiM,,"{'voigt': 78.878, 'reuss': 32.729, 'vrh': 55.803}",,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='2.0.2',"[MPID(mp-2702410), MPID(mp-1790881), MPID(mp-2397629), MPID(mp-2493261), MPID(mp-2721784), MPID(mp-2702420), MPID(mp-2397656), MPID(mp-928391), MPID(mp-2702403), MPID(mp-2721877), MPID(mp-2660882), MPID(mp-1537407), MPID(mp-2397539), MPID(mp-2493263), MPID(mp-2694336), MPID(mp-2721893), MPID(mp-2296426), MPID(mp-928907), MPID(mp-2721778), MPID(mp-912415), MPID(mp-2291748), MPID(mp-1590901), MPID(mp-2493245), MPID(mp-1977007), MPID(mp-2493201), MPID(mp-1476026), MPID(mp-2193289), MPID(mp-2721842), MPID(mp-1687421), MPID(mp-2660971), MPID(mp-2721759), MPID(mp-2300663), MPID(mp-1956753), MPID(mp-19870), MPID(mp-2660998)]",False,7.2737813,7.2737813,0.15106436745151836,-13.798200835,7.05,,48.15021187795594,,,
mp-19871,PbAu2,0.0,"{'voigt': 82.187, 'reuss': 82.187, 'vrh': 82.187}",,Pb2 Au4,15.249619714170798,21.819233934716,,,,,,,5.71139431,0.004742635416668861,-52.55060214333333,,,-0.06558400666666368,,,0.379,False,False,True,False,,2,6,0.0,0.0,NM,,"{'voigt': 21.689, 'reuss': 21.506, 'vrh': 21.597}",,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fd-3m' number=227 point_group='m-3m' symprec=0.1 version='2.0.2',"[MPID(mp-2601359), MPID(mp-1943396), MPID(mp-2783083), MPID(mp-2050125), MPID(mp-2287527), MPID(mp-2026215), MPID(mp-928835), MPID(mp-2286714), MPID(mp-928320), MPID(mp-1779395), MPID(mp-2783175), MPID(mp-2286343), MPID(mp-19871), MPID(mp-1595271), MPID(mp-2783163), MPID(mp-1538027), MPID(mp-2782920), MPID(mp-2188134), MPID(mp-2783142), MPID(mp-1696374), MPID(mp-912280), MPID(mp-2783071), MPID(mp-1434278), MPID(mp-2783111)]",False,0.0,0.0,0.0,-52.55060214333333,0.042,,130.915403608296,,,
